id,hoa_giap_a,hoa_giap_b,nap_am_a,nap_am_b,hanh_a,hanh_b,quan_he_ngu_hanh,quan_he_dia_chi,cung_chi,nguon,ghi_chu
Quý Mùi|Kỷ Hợi,Quý Mùi,Kỷ Hợi,Dương Liễu Mộc,Bình Địa Mộc,Mộc,Mộc,tuong_hoa,tam_hop,khong,tinh-toan,
Quý Mùi|Canh Tý,Quý Mùi,Canh Tý,Dương Liễu Mộc,Bích Thượng Thổ,Mộc,Thổ,tuong_khac,luc_hai,khong,tinh-toan,
Quý Mùi|Tân Sửu,Quý Mùi,Tân Sửu,Dương Liễu Mộc,Bích Thượng Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Quý Mùi|Nhâm Dần,Quý Mùi,Nhâm Dần,Dương Liễu Mộc,Kim Bạc Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Quý Mùi|Quý Mão,Quý Mùi,Quý Mão,Dương Liễu Mộc,Kim Bạc Kim,Mộc,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Quý Mùi|Giáp Thìn,Quý Mùi,Giáp Thìn,Dương Liễu Mộc,Phú Đăng Hỏa,Mộc,Hỏa,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Quý Mùi|Ất Tỵ,Quý Mùi,Ất Tỵ,Dương Liễu Mộc,Phú Đăng Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Quý Mùi|Bính Ngọ,Quý Mùi,Bính Ngọ,Dương Liễu Mộc,Thiên Hà Thủy,Mộc,Thủy,tuong_sinh,luc_hop,khong,tinh-toan,
Quý Mùi|Đinh Mùi,Quý Mùi,Đinh Mùi,Dương Liễu Mộc,Thiên Hà Thủy,Mộc,Thủy,tuong_sinh,cung_chi,co,tinh-toan,
Quý Mùi|Mậu Thân,Quý Mùi,Mậu Thân,Dương Liễu Mộc,Đại Trạch Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Quý Mùi|Kỷ Dậu,Quý Mùi,Kỷ Dậu,Dương Liễu Mộc,Đại Trạch Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Quý Mùi|Canh Tuất,Quý Mùi,Canh Tuất,Dương Liễu Mộc,Thoa Xuyến Kim,Mộc,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Quý Mùi|Tân Hợi,Quý Mùi,Tân Hợi,Dương Liễu Mộc,Thoa Xuyến Kim,Mộc,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Quý Mùi|Nhâm Tý,Quý Mùi,Nhâm Tý,Dương Liễu Mộc,Tang Đố Mộc,Mộc,Mộc,tuong_hoa,luc_hai,khong,tinh-toan,
Quý Mùi|Quý Sửu,Quý Mùi,Quý Sửu,Dương Liễu Mộc,Tang Đố Mộc,Mộc,Mộc,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Quý Mùi|Giáp Dần,Quý Mùi,Giáp Dần,Dương Liễu Mộc,Đại Khê Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Quý Mùi|Ất Mão,Quý Mùi,Ất Mão,Dương Liễu Mộc,Đại Khê Thủy,Mộc,Thủy,tuong_sinh,tam_hop,khong,tinh-toan,
Quý Mùi|Bính Thìn,Quý Mùi,Bính Thìn,Dương Liễu Mộc,Sa Trung Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Quý Mùi|Đinh Tỵ,Quý Mùi,Đinh Tỵ,Dương Liễu Mộc,Sa Trung Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Quý Mùi|Mậu Ngọ,Quý Mùi,Mậu Ngọ,Dương Liễu Mộc,Thiên Thượng Hỏa,Mộc,Hỏa,tuong_sinh,luc_hop,khong,tinh-toan,
Quý Mùi|Kỷ Mùi,Quý Mùi,Kỷ Mùi,Dương Liễu Mộc,Thiên Thượng Hỏa,Mộc,Hỏa,tuong_sinh,cung_chi,co,tinh-toan,
Quý Mùi|Canh Thân,Quý Mùi,Canh Thân,Dương Liễu Mộc,Thạch Lựu Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Quý Mùi|Tân Dậu,Quý Mùi,Tân Dậu,Dương Liễu Mộc,Thạch Lựu Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Quý Mùi|Nhâm Tuất,Quý Mùi,Nhâm Tuất,Dương Liễu Mộc,Đại Hải Thủy,Mộc,Thủy,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Quý Mùi|Quý Hợi,Quý Mùi,Quý Hợi,Dương Liễu Mộc,Đại Hải Thủy,Mộc,Thủy,tuong_sinh,tam_hop,khong,tinh-toan,
Giáp Thân|Giáp Tý,Giáp Thân,Giáp Tý,Tuyền Trung Thủy,Hải Trung Kim,Thủy,Kim,tuong_sinh,tam_hop,khong,tinh-toan,
Giáp Thân|Ất Sửu,Giáp Thân,Ất Sửu,Tuyền Trung Thủy,Hải Trung Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Giáp Thân|Bính Dần,Giáp Thân,Bính Dần,Tuyền Trung Thủy,Lư Trung Hỏa,Thủy,Hỏa,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Giáp Thân|Đinh Mão,Giáp Thân,Đinh Mão,Tuyền Trung Thủy,Lư Trung Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Giáp Thân|Mậu Thìn,Giáp Thân,Mậu Thìn,Tuyền Trung Thủy,Đại Lâm Mộc,Thủy,Mộc,tuong_sinh,tam_hop,khong,tinh-toan,
Giáp Thân|Kỷ Tỵ,Giáp Thân,Kỷ Tỵ,Tuyền Trung Thủy,Đại Lâm Mộc,Thủy,Mộc,tuong_sinh,luc_hop,khong,tinh-toan,
Giáp Thân|Canh Ngọ,Giáp Thân,Canh Ngọ,Tuyền Trung Thủy,Lộ Bàng Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Giáp Thân|Tân Mùi,Giáp Thân,Tân Mùi,Tuyền Trung Thủy,Lộ Bàng Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Giáp Thân|Nhâm Thân,Giáp Thân,Nhâm Thân,Tuyền Trung Thủy,Kiếm Phong Kim,Thủy,Kim,tuong_sinh,cung_chi,co,tinh-toan,
Giáp Thân|Quý Dậu,Giáp Thân,Quý Dậu,Tuyền Trung Thủy,Kiếm Phong Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Giáp Thân|Giáp Tuất,Giáp Thân,Giáp Tuất,Tuyền Trung Thủy,Sơn Đầu Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Giáp Thân|Ất Hợi,Giáp Thân,Ất Hợi,Tuyền Trung Thủy,Sơn Đầu Hỏa,Thủy,Hỏa,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Giáp Thân|Bính Tý,Giáp Thân,Bính Tý,Tuyền Trung Thủy,Giản Hạ Thủy,Thủy,Thủy,tuong_hoa,tam_hop,khong,tinh-toan,
Giáp Thân|Đinh Sửu,Giáp Thân,Đinh Sửu,Tuyền Trung Thủy,Giản Hạ Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Giáp Thân|Mậu Dần,Giáp Thân,Mậu Dần,Tuyền Trung Thủy,Thành Đầu Thổ,Thủy,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Giáp Thân|Kỷ Mão,Giáp Thân,Kỷ Mão,Tuyền Trung Thủy,Thành Đầu Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Giáp Thân|Canh Thìn,Giáp Thân,Canh Thìn,Tuyền Trung Thủy,Bạch Lạp Kim,Thủy,Kim,tuong_sinh,tam_hop,khong,tinh-toan,
Giáp Thân|Tân Tỵ,Giáp Thân,Tân Tỵ,Tuyền Trung Thủy,Bạch Lạp Kim,Thủy,Kim,tuong_sinh,luc_hop,khong,tinh-toan,
Giáp Thân|Nhâm Ngọ,Giáp Thân,Nhâm Ngọ,Tuyền Trung Thủy,Dương Liễu Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Giáp Thân|Quý Mùi,Giáp Thân,Quý Mùi,Tuyền Trung Thủy,Dương Liễu Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Giáp Thân|Giáp Thân,Giáp Thân,Giáp Thân,Tuyền Trung Thủy,Tuyền Trung Thủy,Thủy,Thủy,tuong_hoa,cung_chi,co,tinh-toan,
Giáp Thân|Ất Dậu,Giáp Thân,Ất Dậu,Tuyền Trung Thủy,Tuyền Trung Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Giáp Thân|Bính Tuất,Giáp Thân,Bính Tuất,Tuyền Trung Thủy,Ốc Thượng Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Giáp Thân|Đinh Hợi,Giáp Thân,Đinh Hợi,Tuyền Trung Thủy,Ốc Thượng Thổ,Thủy,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Giáp Thân|Mậu Tý,Giáp Thân,Mậu Tý,Tuyền Trung Thủy,Tích Lịch Hỏa,Thủy,Hỏa,tuong_khac,tam_hop,khong,tinh-toan,
Giáp Thân|Kỷ Sửu,Giáp Thân,Kỷ Sửu,Tuyền Trung Thủy,Tích Lịch Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Giáp Thân|Canh Dần,Giáp Thân,Canh Dần,Tuyền Trung Thủy,Tùng Bách Mộc,Thủy,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Giáp Thân|Tân Mão,Giáp Thân,Tân Mão,Tuyền Trung Thủy,Tùng Bách Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Giáp Thân|Nhâm Thìn,Giáp Thân,Nhâm Thìn,Tuyền Trung Thủy,Trường Lưu Thủy,Thủy,Thủy,tuong_hoa,tam_hop,khong,tinh-toan,
Giáp Thân|Quý Tỵ,Giáp Thân,Quý Tỵ,Tuyền Trung Thủy,Trường Lưu Thủy,Thủy,Thủy,tuong_hoa,luc_hop,khong,tinh-toan,
Giáp Thân|Giáp Ngọ,Giáp Thân,Giáp Ngọ,Tuyền Trung Thủy,Sa Trung Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Giáp Thân|Ất Mùi,Giáp Thân,Ất Mùi,Tuyền Trung Thủy,Sa Trung Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Giáp Thân|Bính Thân,Giáp Thân,Bính Thân,Tuyền Trung Thủy,Sơn Hạ Hỏa,Thủy,Hỏa,tuong_khac,cung_chi,co,tinh-toan,
Giáp Thân|Đinh Dậu,Giáp Thân,Đinh Dậu,Tuyền Trung Thủy,Sơn Hạ Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Giáp Thân|Mậu Tuất,Giáp Thân,Mậu Tuất,Tuyền Trung Thủy,Bình Địa Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Giáp Thân|Kỷ Hợi,Giáp Thân,Kỷ Hợi,Tuyền Trung Thủy,Bình Địa Mộc,Thủy,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Giáp Thân|Canh Tý,Giáp Thân,Canh Tý,Tuyền Trung Thủy,Bích Thượng Thổ,Thủy,Thổ,tuong_khac,tam_hop,khong,tinh-toan,
Giáp Thân|Tân Sửu,Giáp Thân,Tân Sửu,Tuyền Trung Thủy,Bích Thượng Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Giáp Thân|Nhâm Dần,Giáp Thân,Nhâm Dần,Tuyền Trung Thủy,Kim Bạc Kim,Thủy,Kim,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Giáp Thân|Quý Mão,Giáp Thân,Quý Mão,Tuyền Trung Thủy,Kim Bạc Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Giáp Thân|Giáp Thìn,Giáp Thân,Giáp Thìn,Tuyền Trung Thủy,Phú Đăng Hỏa,Thủy,Hỏa,tuong_khac,tam_hop,khong,tinh-toan,
Giáp Thân|Ất Tỵ,Giáp Thân,Ất Tỵ,Tuyền Trung Thủy,Phú Đăng Hỏa,Thủy,Hỏa,tuong_khac,luc_hop,khong,tinh-toan,
Giáp Thân|Bính Ngọ,Giáp Thân,Bính Ngọ,Tuyền Trung Thủy,Thiên Hà Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Giáp Thân|Đinh Mùi,Giáp Thân,Đinh Mùi,Tuyền Trung Thủy,Thiên Hà Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Giáp Thân|Mậu Thân,Giáp Thân,Mậu Thân,Tuyền Trung Thủy,Đại Trạch Thổ,Thủy,Thổ,tuong_khac,cung_chi,co,tinh-toan,
Giáp Thân|Kỷ Dậu,Giáp Thân,Kỷ Dậu,Tuyền Trung Thủy,Đại Trạch Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Giáp Thân|Canh Tuất,Giáp Thân,Canh Tuất,Tuyền Trung Thủy,Thoa Xuyến Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Giáp Thân|Tân Hợi,Giáp Thân,Tân Hợi,Tuyền Trung Thủy,Thoa Xuyến Kim,Thủy,Kim,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Giáp Thân|Nhâm Tý,Giáp Thân,Nhâm Tý,Tuyền Trung Thủy,Tang Đố Mộc,Thủy,Mộc,tuong_sinh,tam_hop,khong,tinh-toan,
Giáp Thân|Quý Sửu,Giáp Thân,Quý Sửu,Tuyền Trung Thủy,Tang Đố Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Giáp Thân|Giáp Dần,Giáp Thân,Giáp Dần,Tuyền Trung Thủy,Đại Khê Thủy,Thủy,Thủy,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Giáp Thân|Ất Mão,Giáp Thân,Ất Mão,Tuyền Trung Thủy,Đại Khê Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Giáp Thân|Bính Thìn,Giáp Thân,Bính Thìn,Tuyền Trung Thủy,Sa Trung Thổ,Thủy,Thổ,tuong_khac,tam_hop,khong,tinh-toan,
Giáp Thân|Đinh Tỵ,Giáp Thân,Đinh Tỵ,Tuyền Trung Thủy,Sa Trung Thổ,Thủy,Thổ,tuong_khac,luc_hop,khong,tinh-toan,
Giáp Thân|Mậu Ngọ,Giáp Thân,Mậu Ngọ,Tuyền Trung Thủy,Thiên Thượng Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Giáp Thân|Kỷ Mùi,Giáp Thân,Kỷ Mùi,Tuyền Trung Thủy,Thiên Thượng Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Giáp Thân|Canh Thân,Giáp Thân,Canh Thân,Tuyền Trung Thủy,Thạch Lựu Mộc,Thủy,Mộc,tuong_sinh,cung_chi,co,tinh-toan,
Giáp Thân|Tân Dậu,Giáp Thân,Tân Dậu,Tuyền Trung Thủy,Thạch Lựu Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Giáp Thân|Nhâm Tuất,Giáp Thân,Nhâm Tuất,Tuyền Trung Thủy,Đại Hải Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Giáp Thân|Quý Hợi,Giáp Thân,Quý Hợi,Tuyền Trung Thủy,Đại Hải Thủy,Thủy,Thủy,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Giáp Tý,Ất Dậu,Giáp Tý,Tuyền Trung Thủy,Hải Trung Kim,Thủy,Kim,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Ất Sửu,Ất Dậu,Ất Sửu,Tuyền Trung Thủy,Hải Trung Kim,Thủy,Kim,tuong_sinh,tam_hop,khong,tinh-toan,
Ất Dậu|Bính Dần,Ất Dậu,Bính Dần,Tuyền Trung Thủy,Lư Trung Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Ất Dậu|Đinh Mão,Ất Dậu,Đinh Mão,Tuyền Trung Thủy,Lư Trung Hỏa,Thủy,Hỏa,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Mậu Thìn,Ất Dậu,Mậu Thìn,Tuyền Trung Thủy,Đại Lâm Mộc,Thủy,Mộc,tuong_sinh,luc_hop,khong,tinh-toan,
Ất Dậu|Kỷ Tỵ,Ất Dậu,Kỷ Tỵ,Tuyền Trung Thủy,Đại Lâm Mộc,Thủy,Mộc,tuong_sinh,tam_hop,khong,tinh-toan,
Ất Dậu|Canh Ngọ,Ất Dậu,Canh Ngọ,Tuyền Trung Thủy,Lộ Bàng Thổ,Thủy,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Tân Mùi,Ất Dậu,Tân Mùi,Tuyền Trung Thủy,Lộ Bàng Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Ất Dậu|Nhâm Thân,Ất Dậu,Nhâm Thân,Tuyền Trung Thủy,Kiếm Phong Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Ất Dậu|Quý Dậu,Ất Dậu,Quý Dậu,Tuyền Trung Thủy,Kiếm Phong Kim,Thủy,Kim,tuong_sinh,cung_chi,co,tinh-toan,
Ất Dậu|Giáp Tuất,Ất Dậu,Giáp Tuất,Tuyền Trung Thủy,Sơn Đầu Hỏa,Thủy,Hỏa,tuong_khac,luc_hai,khong,tinh-toan,
Ất Dậu|Ất Hợi,Ất Dậu,Ất Hợi,Tuyền Trung Thủy,Sơn Đầu Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Ất Dậu|Bính Tý,Ất Dậu,Bính Tý,Tuyền Trung Thủy,Giản Hạ Thủy,Thủy,Thủy,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Đinh Sửu,Ất Dậu,Đinh Sửu,Tuyền Trung Thủy,Giản Hạ Thủy,Thủy,Thủy,tuong_hoa,tam_hop,khong,tinh-toan,
Ất Dậu|Mậu Dần,Ất Dậu,Mậu Dần,Tuyền Trung Thủy,Thành Đầu Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Ất Dậu|Kỷ Mão,Ất Dậu,Kỷ Mão,Tuyền Trung Thủy,Thành Đầu Thổ,Thủy,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Canh Thìn,Ất Dậu,Canh Thìn,Tuyền Trung Thủy,Bạch Lạp Kim,Thủy,Kim,tuong_sinh,luc_hop,khong,tinh-toan,
Ất Dậu|Tân Tỵ,Ất Dậu,Tân Tỵ,Tuyền Trung Thủy,Bạch Lạp Kim,Thủy,Kim,tuong_sinh,tam_hop,khong,tinh-toan,
Ất Dậu|Nhâm Ngọ,Ất Dậu,Nhâm Ngọ,Tuyền Trung Thủy,Dương Liễu Mộc,Thủy,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Quý Mùi,Ất Dậu,Quý Mùi,Tuyền Trung Thủy,Dương Liễu Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Ất Dậu|Giáp Thân,Ất Dậu,Giáp Thân,Tuyền Trung Thủy,Tuyền Trung Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Ất Dậu|Ất Dậu,Ất Dậu,Ất Dậu,Tuyền Trung Thủy,Tuyền Trung Thủy,Thủy,Thủy,tuong_hoa,cung_chi,co,tinh-toan,
Ất Dậu|Bính Tuất,Ất Dậu,Bính Tuất,Tuyền Trung Thủy,Ốc Thượng Thổ,Thủy,Thổ,tuong_khac,luc_hai,khong,tinh-toan,
Ất Dậu|Đinh Hợi,Ất Dậu,Đinh Hợi,Tuyền Trung Thủy,Ốc Thượng Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Ất Dậu|Mậu Tý,Ất Dậu,Mậu Tý,Tuyền Trung Thủy,Tích Lịch Hỏa,Thủy,Hỏa,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Kỷ Sửu,Ất Dậu,Kỷ Sửu,Tuyền Trung Thủy,Tích Lịch Hỏa,Thủy,Hỏa,tuong_khac,tam_hop,khong,tinh-toan,
Ất Dậu|Canh Dần,Ất Dậu,Canh Dần,Tuyền Trung Thủy,Tùng Bách Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Ất Dậu|Tân Mão,Ất Dậu,Tân Mão,Tuyền Trung Thủy,Tùng Bách Mộc,Thủy,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Nhâm Thìn,Ất Dậu,Nhâm Thìn,Tuyền Trung Thủy,Trường Lưu Thủy,Thủy,Thủy,tuong_hoa,luc_hop,khong,tinh-toan,
Ất Dậu|Quý Tỵ,Ất Dậu,Quý Tỵ,Tuyền Trung Thủy,Trường Lưu Thủy,Thủy,Thủy,tuong_hoa,tam_hop,khong,tinh-toan,
Ất Dậu|Giáp Ngọ,Ất Dậu,Giáp Ngọ,Tuyền Trung Thủy,Sa Trung Kim,Thủy,Kim,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Ất Mùi,Ất Dậu,Ất Mùi,Tuyền Trung Thủy,Sa Trung Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Ất Dậu|Bính Thân,Ất Dậu,Bính Thân,Tuyền Trung Thủy,Sơn Hạ Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Ất Dậu|Đinh Dậu,Ất Dậu,Đinh Dậu,Tuyền Trung Thủy,Sơn Hạ Hỏa,Thủy,Hỏa,tuong_khac,cung_chi,co,tinh-toan,
Ất Dậu|Mậu Tuất,Ất Dậu,Mậu Tuất,Tuyền Trung Thủy,Bình Địa Mộc,Thủy,Mộc,tuong_sinh,luc_hai,khong,tinh-toan,
Ất Dậu|Kỷ Hợi,Ất Dậu,Kỷ Hợi,Tuyền Trung Thủy,Bình Địa Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Ất Dậu|Canh Tý,Ất Dậu,Canh Tý,Tuyền Trung Thủy,Bích Thượng Thổ,Thủy,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Tân Sửu,Ất Dậu,Tân Sửu,Tuyền Trung Thủy,Bích Thượng Thổ,Thủy,Thổ,tuong_khac,tam_hop,khong,tinh-toan,
Ất Dậu|Nhâm Dần,Ất Dậu,Nhâm Dần,Tuyền Trung Thủy,Kim Bạc Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Ất Dậu|Quý Mão,Ất Dậu,Quý Mão,Tuyền Trung Thủy,Kim Bạc Kim,Thủy,Kim,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Giáp Thìn,Ất Dậu,Giáp Thìn,Tuyền Trung Thủy,Phú Đăng Hỏa,Thủy,Hỏa,tuong_khac,luc_hop,khong,tinh-toan,
Ất Dậu|Ất Tỵ,Ất Dậu,Ất Tỵ,Tuyền Trung Thủy,Phú Đăng Hỏa,Thủy,Hỏa,tuong_khac,tam_hop,khong,tinh-toan,
Ất Dậu|Bính Ngọ,Ất Dậu,Bính Ngọ,Tuyền Trung Thủy,Thiên Hà Thủy,Thủy,Thủy,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Đinh Mùi,Ất Dậu,Đinh Mùi,Tuyền Trung Thủy,Thiên Hà Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Ất Dậu|Mậu Thân,Ất Dậu,Mậu Thân,Tuyền Trung Thủy,Đại Trạch Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Ất Dậu|Kỷ Dậu,Ất Dậu,Kỷ Dậu,Tuyền Trung Thủy,Đại Trạch Thổ,Thủy,Thổ,tuong_khac,cung_chi,co,tinh-toan,
Ất Dậu|Canh Tuất,Ất Dậu,Canh Tuất,Tuyền Trung Thủy,Thoa Xuyến Kim,Thủy,Kim,tuong_sinh,luc_hai,khong,tinh-toan,
Ất Dậu|Tân Hợi,Ất Dậu,Tân Hợi,Tuyền Trung Thủy,Thoa Xuyến Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Ất Dậu|Nhâm Tý,Ất Dậu,Nhâm Tý,Tuyền Trung Thủy,Tang Đố Mộc,Thủy,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Quý Sửu,Ất Dậu,Quý Sửu,Tuyền Trung Thủy,Tang Đố Mộc,Thủy,Mộc,tuong_sinh,tam_hop,khong,tinh-toan,
Ất Dậu|Giáp Dần,Ất Dậu,Giáp Dần,Tuyền Trung Thủy,Đại Khê Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Ất Dậu|Ất Mão,Ất Dậu,Ất Mão,Tuyền Trung Thủy,Đại Khê Thủy,Thủy,Thủy,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Bính Thìn,Ất Dậu,Bính Thìn,Tuyền Trung Thủy,Sa Trung Thổ,Thủy,Thổ,tuong_khac,luc_hop,khong,tinh-toan,
Ất Dậu|Đinh Tỵ,Ất Dậu,Đinh Tỵ,Tuyền Trung Thủy,Sa Trung Thổ,Thủy,Thổ,tuong_khac,tam_hop,khong,tinh-toan,
Ất Dậu|Mậu Ngọ,Ất Dậu,Mậu Ngọ,Tuyền Trung Thủy,Thiên Thượng Hỏa,Thủy,Hỏa,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Ất Dậu|Kỷ Mùi,Ất Dậu,Kỷ Mùi,Tuyền Trung Thủy,Thiên Thượng Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Ất Dậu|Canh Thân,Ất Dậu,Canh Thân,Tuyền Trung Thủy,Thạch Lựu Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Ất Dậu|Tân Dậu,Ất Dậu,Tân Dậu,Tuyền Trung Thủy,Thạch Lựu Mộc,Thủy,Mộc,tuong_sinh,cung_chi,co,tinh-toan,
Ất Dậu|Nhâm Tuất,Ất Dậu,Nhâm Tuất,Tuyền Trung Thủy,Đại Hải Thủy,Thủy,Thủy,tuong_hoa,luc_hai,khong,tinh-toan,
Ất Dậu|Quý Hợi,Ất Dậu,Quý Hợi,Tuyền Trung Thủy,Đại Hải Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Bính Tuất|Giáp Tý,Bính Tuất,Giáp Tý,Ốc Thượng Thổ,Hải Trung Kim,Thổ,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Bính Tuất|Ất Sửu,Bính Tuất,Ất Sửu,Ốc Thượng Thổ,Hải Trung Kim,Thổ,Kim,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Bính Tuất|Bính Dần,Bính Tuất,Bính Dần,Ốc Thượng Thổ,Lư Trung Hỏa,Thổ,Hỏa,tuong_sinh,tam_hop,khong,tinh-toan,
